"evidence","login","id","savingTime","clientTime","uxLang","parameter","recommendedId","recommendedVideoId","recommendedAuthor","recommendedTitle","recommendedLength","recommendedDisplayL","recommendedLengthText","recommendedPubTime","recommendedRelativeS","recommendedViews","recommendedForYou","recommendedVerified","recommendationOrder","recommendedKind","watchedVideoId","watchedTitle","watchedAuthor","watchedChannel","watchedPubTime","watchedViews","watchedLike","watchedDislike","hoursOffset","experiment","pseudonym","step","top20","isAPItoo","thumbnail","qualitative"
31,"true","9c8f9cb8adb",2020-03-25T09:44:58.675Z,2020-03-25T09:56:09.000Z,"nl","","71b0a17b8b8929e047f010438bf692ef2d0e88c9","fgBla7RepXU","It’s Okay To Be Smart","Wat betekent deze grafiek eigenlijk voor COVID-19",30060,"8:21","8 minuten en 21 seconden",2020-03-18T09:56:09.000Z,604800,2890,"false","true",32,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,592456,5774,197,11,"wetest1","pie-raspberry-quince","English","false","false","https://i.ytimg.com/vi/fgBla7RepXU/mqdefault.jpg","relevant"
32,"true","9c8f9cb8adb",2020-03-25T09:44:58.675Z,2020-03-25T09:56:09.000Z,"nl","","5ff90b8878d747269a3610d9fbc24488e8e78ac2","2sA_gQFZiPQ","NBC News","NBC Nightly News Broadcast (Full) - March 23rd, 2020 | NBC Nightly News",76200,"21:10","21 minuten",2020-03-24T18:56:09.000Z,54000,1074,"false","true",33,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,592456,5774,197,11,"wetest1","pie-raspberry-quince","English","false","false","https://i.ytimg.com/vi/2sA_gQFZiPQ/mqdefault.jpg","linked"
33,"true","9c8f9cb8adb",2020-03-25T09:44:58.675Z,2020-03-25T09:56:09.000Z,"nl","","196d45abffb7c9ad11327a23d8ea11aa0bba4523","Wak8UQebNDs","CBS This Morning","Coronavirus patients describe symptoms, battle for recovery",19200,"5:20","5 minuten en 20 seconden",2020-03-18T09:56:09.000Z,604800,1834,"false","true",34,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,592456,5774,197,11,"wetest1","pie-raspberry-quince","English","false","false","https://i.ytimg.com/vi/Wak8UQebNDs/mqdefault.jpg","relevant"
34,"true","9c8f9cb8adb",2020-03-25T09:44:58.675Z,2020-03-25T09:56:09.000Z,"nl","","a395299965046112c0635671dbe41028bdd2a56d","3K3fy5eKeuM","DW Documentary","Coronavirus in China | DW Documentary",102540,"28:29","28 minuten",2020-03-18T09:56:09.000Z,604800,2411,"false","true",35,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,592456,5774,197,11,"wetest1","pie-raspberry-quince","English","false","false","https://i.ytimg.com/vi/3K3fy5eKeuM/mqdefault.jpg","relevant"
35,"true","9c8f9cb8adb",2020-03-25T09:44:58.675Z,2020-03-25T09:56:09.000Z,"nl","","e0743bbc1862ce4bace644504adabc0bac76717e","NeY_HqIasdo","60 Minutes Australia","Cure for COVID-19? The drug that has killed Coronavirus in the test tube | 60 Minutes Australia",84840,"23:34","23 minuten",2020-03-24T09:56:09.000Z,86400,587678,"false","true",36,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,592456,5774,197,11,"wetest1","pie-raspberry-quince","English","false","false","https://i.ytimg.com/vi/NeY_HqIasdo/mqdefault.jpg","relevant"
36,"true","9c8f9cb8adb",2020-03-25T09:44:58.675Z,2020-03-25T09:56:09.000Z,"nl","","4427dcdf13b287195a39709a1689f55b26ab08d5","qBMTtI8Z6CE","Philip DeFranco","Why People Are FREAKING OUT About New LEAKS, Taylor Swift, Trump’s Easter Coronavirus Plans, & More",70800,"19:40","19 minuten",2020-03-24T22:56:09.000Z,39600,574205,"false","true",37,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,592456,5774,197,11,"wetest1","pie-raspberry-quince","English","false","false","https://i.ytimg.com/vi/qBMTtI8Z6CE/mqdefault.jpg","relevant"
37,"true","9c8f9cb8adb",2020-03-25T09:44:58.675Z,2020-03-25T09:56:09.000Z,"nl","","844718cccc26995102e0354c9833d7ab4b2b2b79","YH1dDBKbKUg","China Uncensored","Coronavirus: China May See a 2nd Wave of Infections",30300,"8:25","8 minuten en 25 seconden",2020-03-22T09:56:09.000Z,259200,849082,"false","true",38,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,592456,5774,197,11,"wetest1","pie-raspberry-quince","English","false","true","https://i.ytimg.com/vi/YH1dDBKbKUg/mqdefault.jpg","relevant"
38,"true","9c8f9cb8adb",2020-03-25T09:44:58.675Z,2020-03-25T09:56:09.000Z,"nl","","e1f442c9243a5dd026ba3943109c9900414e4ff0","57yBqZt5szI","The Star","“It is excruciating”: Covid-19 patient from N. Sembilan shares coronavirus experience",22380,"6:13","6 minuten en 13 seconden",2020-03-22T09:56:09.000Z,259200,146596,"false","true",39,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,592456,5774,197,11,"wetest1","pie-raspberry-quince","English","false","false","https://i.ytimg.com/vi/57yBqZt5szI/mqdefault.jpg","relevant"
39,"true","9c8f9cb8adb",2020-03-25T09:44:58.675Z,2020-03-25T09:56:09.000Z,"nl","","6f21768ad03e24e570b89010e8260657f862d05f","57RVJATiG6U","DW News","Can controlled ’herd immunity’ be an alternative to social distancing? | Coronavirus Analysis",31560,"8:46","8 minuten en 46 seconden",2020-03-24T09:56:09.000Z,86400,174743,"false","true",40,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,592456,5774,197,11,"wetest1","pie-raspberry-quince","English","false","false","https://i.ytimg.com/vi/57RVJATiG6U/mqdefault.jpg","relevant"
0,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","568a1d69528fced95642753d5e7f9d7e8f9a7f03","J-jkAfafm5I","Doctor Mike","Doctor VS Coronavirus Conspiracy Theories",30660,"8:31","8 minutes, 31 seconds",2020-03-19T09:14:03.000Z,518400,2120,"true","true",1,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/J-jkAfafm5I/mqdefault.jpg","relevant"
1,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","fbb52a41dd2c08d8cee0d2ddbb9c141403e5a4fb","ndcDT1rXMvU","Bon Appétit","Brad Makes a Master Stock | It’s Alive | Bon Appétit",70620,"19:37","19 minutes",2020-03-18T09:14:03.000Z,604800,2143,"true","true",2,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/ndcDT1rXMvU/mqdefault.jpg","off-topic"
2,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","&t=40s","bc1e65b8e4bbf58faa4492f6a4c3610ceff934b5","i3diNx1fV7E","Bon Appétit","Recreating Bobby Flay’s Macaroni & Cheese Carbonara From Taste | Bon Appétit",81780,"22:43","22 minutes",2020-03-19T09:14:03.000Z,518400,1830,"true","true",3,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/i3diNx1fV7E/mqdefault.jpg","off-topic"
3,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","6013d947b148244ec0ad9893de00999bfdc1aeb3","TODJBQ0tnow","Bon Appétit","Molly Makes Roast Chicken and Potatoes | From the Test Kitchen | Bon Appétit",41220,"11:27","11 minutes, 27 seconds",2020-03-24T09:14:03.000Z,86400,632148,"true","true",4,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/TODJBQ0tnow/mqdefault.jpg","off-topic"
4,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","a84413d0a109ebeceb4e0d7a1a8e90134e7b21e9","Ew-3-8itpjc","Bon Appétit","How to Make 29 Handmade Pasta Shapes With 4 Types of Dough | Handcrafted | Bon Appétit",96240,"26:44","26 minutes",2018-03-25T08:14:03.000Z,63072000,7257,"true","true",5,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/Ew-3-8itpjc/mqdefault.jpg","off-topic"
5,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","24ecdb85553f9a25b649db924b4d15571fe7e807","NzDhm808oU4","The Daily Show with Trevor Noah","Jordan Klepper vs. Trump Supporters | The Daily Show",45720,"12:42","12 minutes, 42 seconds",2020-03-23T09:14:03.000Z,172800,1810,"false","true",6,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/NzDhm808oU4/mqdefault.jpg","linked"
6,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","d7a29b7d3fd0a3cde5f5b09d8d57d500f97acc8a","X9qDKcUaPUo","WIRED","Dr. Martin Blaser Answers Coronavirus Questions From Twitter | Tech Support | WIRED",55080,"15:18","15 minutes",2020-03-22T09:14:03.000Z,259200,355938,"true","true",7,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/X9qDKcUaPUo/mqdefault.jpg","relevant"
7,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","2ef99759d6889e7a41b599c94cd17b1847c1c84d","OOJqHPfG7pA","Science Insider","What Coronavirus Symptoms Look Like, Day By Day",19140,"5:19","5 minutes, 19 seconds",2020-03-19T09:14:03.000Z,518400,10805,"true","true",8,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","true","https://i.ytimg.com/vi/OOJqHPfG7pA/mqdefault.jpg","relevant"
8,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","&t=1s","9cd47d5c02e1abe87f0c8edb7473e63360c2c5b2","RGOWPswqRwc","Bon Appétit","Pro Chefs Make Their Favorite Cocktails (10 Recipes) | Test Kitchen Talks | Bon Appétit",66000,"18:20","18 minutes",2020-03-18T09:14:03.000Z,604800,1321,"true","true",9,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/RGOWPswqRwc/mqdefault.jpg","off-topic"
9,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","c3eb5117111ece01527375b5f8ace6dbfc906161","2FVfJTGpXnU","ilovecookingireland","How To Make Sourdough Bread Masterclass",58140,"16:09","16 minutes",2018-03-25T08:14:03.000Z,63072000,6284,"true","true",10,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/2FVfJTGpXnU/mqdefault.jpg","off-topic"
10,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","22af42423ab836e3061601ccf39d20a545549711","G9oqvJ3iXGI","Channel 4 News","Coronavirus survivor reveals what it’s like to have Covid-19",29460,"8:11","8 minutes, 11 seconds",2020-03-11T09:14:03.000Z,1209600,10025,"false","true",11,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/G9oqvJ3iXGI/mqdefault.jpg","relevant"
11,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","6ac597c81226168ff88ec5e4172aa1aacd01373a","BtN-goy9VOY","Kurzgesagt – In a Nutshell","The Coronavirus Explained & What You Should Do",30900,"8:35","8 minutes, 35 seconds",2020-03-20T09:14:03.000Z,432000,16479,"true","true",12,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","true","https://i.ytimg.com/vi/BtN-goy9VOY/mqdefault.jpg","relevant"
12,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","17a56ba46db4ec44a7da140e64e56d65b326045d","C4iZLfiK3rk","The New York Times","How New Yorkers Are Coping With Coronavirus | NYT News",26940,"7:29","7 minutes, 29 seconds",2020-03-23T09:14:03.000Z,172800,1722,"false","true",13,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/C4iZLfiK3rk/mqdefault.jpg","relevant"
13,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","0ece8719707538be8c8e4a4447601542893de2bc","h9d86ocFlxE","Vox","Social distancing during coronavirus, explained by an expert",23340,"6:29","6 minutes, 29 seconds",2020-03-22T09:14:03.000Z,259200,743235,"false","true",14,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/h9d86ocFlxE/mqdefault.jpg","relevant"
14,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","4f88597403bcade647056c186ff80b231be258ee","9wzc6nFKimI","The Sun","Coronavirus sufferer reveals what it’s like to have the disease",16200,"4:30","4 minutes, 30 seconds",2020-03-21T09:14:03.000Z,345600,466824,"false","true",15,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/9wzc6nFKimI/mqdefault.jpg","relevant"
15,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","0059b4969d6e95b8a39a065229cf6ff947ed9e59","LwqhvRcBrK4","The New York Times","How China Is Reshaping the Coronavirus Narrative | NYT News",12840,"3:34","3 minutes, 34 seconds",2020-03-19T09:14:03.000Z,518400,682733,"false","true",16,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/LwqhvRcBrK4/mqdefault.jpg","relevant"
16,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","4d134d20d97072bd89169dc657f117619db5ce90","2JsWf-2nN1Y","Guardian News","Coronavirus: how do I know if I’m infected and what happens next?",7800,"2:10","2 minutes, 10 seconds",2020-03-21T09:14:03.000Z,345600,980290,"false","true",17,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","true","https://i.ytimg.com/vi/2JsWf-2nN1Y/mqdefault.jpg","relevant"
17,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","5a6d9ef4585a62dbc5a4e648945b735175950565","T7TGH2rO9-Y","TRT World","My coronavirus story: a survivor shares her story",19680,"5:28","5 minutes, 28 seconds",2020-03-20T09:14:03.000Z,432000,363356,"false","true",18,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","true","https://i.ytimg.com/vi/T7TGH2rO9-Y/mqdefault.jpg","relevant"
18,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","dc49b11aad5958796ee5d1e01e9a366c166c4b0d","2rLoPBPa2Z0","The Economist","The new coronavirus: how should the world respond? | The Economist",39420,"10:57","10 minutes, 57 seconds",2020-03-21T09:14:03.000Z,345600,260081,"false","true",19,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/2rLoPBPa2Z0/mqdefault.jpg","relevant"
19,"true","b9ffdedf89cabacb8d",2020-03-25T09:02:54.864Z,2020-03-25T09:14:03.000Z,"en","","2f4f4932916f2d1fd9aab82942072f8c26738792","EJDYz2Cd9dE","BBC News","Coronavirus: sharp rise in UK death toll as hospitals prepare for a surge in cases - BBC News",38940,"10:49","10 minutes, 49 seconds",2020-03-24T23:14:03.000Z,36000,722871,"false","true",20,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,589004,5766,197,10,"wetest1","raspberry-cucumber-corn","English","true","false","https://i.ytimg.com/vi/EJDYz2Cd9dE/mqdefault.jpg","relevant"
0,"true","c8dba89e8ece8fbdc",2020-03-25T08:11:04.819Z,2020-03-25T08:22:08.000Z,"nn","","6beb204fec92d38925f9a20331bbf30641108ace","qNIMP5qeW3A","ABC News (Australia)","What is it like to actually have coronavirus? | 7.30",23100,"6:25","6 minutter og 25 sekunder",2020-03-20T08:22:40.000Z,432000,364,"true","true",1,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,"NaN",5755,196,9,"wetest1","pomelo-macaroon-blueberry","English","true","false","https://i.ytimg.com/vi/qNIMP5qeW3A/mqdefault.jpg","relevant"
1,"true","c8dba89e8ece8fbdc",2020-03-25T08:11:04.819Z,2020-03-25T08:22:08.000Z,"nn","","6474fa4e46d3a73ce013e08fdc31993b33072b34","G-sCNxj2M2M","ABC News (Australia)","Watch ABC News live","","","",2020-03-20T08:22:40.000Z,432000,1,"false","true",2,"live","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,"NaN",5755,196,9,"wetest1","pomelo-macaroon-blueberry","English","true","false","https://i.ytimg.com/vi/G-sCNxj2M2M/mqdefault.jpg","linked"
2,"true","c8dba89e8ece8fbdc",2020-03-25T08:11:04.819Z,2020-03-25T08:22:08.000Z,"nn","","02e352ffd2193660c5d5b60bcb65c089bb38607e","P_9DXEnEd-Q","Dr. Finch’s Lab","Viruses vs. Bacteria | What’s The Difference?",21000,"5:50","5 minutter og 50 sekunder",2018-03-25T07:22:40.000Z,63072000,625,"true","true",3,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,"NaN",5755,196,9,"wetest1","pomelo-macaroon-blueberry","English","true","false","https://i.ytimg.com/vi/P_9DXEnEd-Q/mqdefault.jpg","linked"
3,"true","c8dba89e8ece8fbdc",2020-03-25T08:11:04.819Z,2020-03-25T08:22:08.000Z,"nn","","bdcb0ebcd4d9e1120d345e7f6424a0479c0dd417","oJcmxyTltlk","SciShow","6 Diseases That Have Shaped Human History",40440,"11:14","11 minutter og 14 sekunder",2019-03-25T08:22:40.000Z,31536000,1,"true","true",4,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,"NaN",5755,196,9,"wetest1","pomelo-macaroon-blueberry","English","true","false","https://i.ytimg.com/vi/oJcmxyTltlk/mqdefault.jpg","linked"
4,"true","c8dba89e8ece8fbdc",2020-03-25T08:11:04.819Z,2020-03-25T08:22:08.000Z,"nn","","78fec38932e406e8ceea1eed108125f77ccfe8f9","6Af6b_wyiwI","TED","The next outbreak? We’re not ready | Bill Gates",31020,"8:37","8 minutter og 37 sekunder",2016-03-25T08:22:40.000Z,126230400,17,"true","true",5,"video","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,"NaN",5755,196,9,"wetest1","pomelo-macaroon-blueberry","English","true","false","https://i.ytimg.com/vi/6Af6b_wyiwI/mqdefault.jpg","linked"
5,"true","c8dba89e8ece8fbdc",2020-03-25T08:11:04.819Z,2020-03-25T08:22:08.000Z,"nn","","3ec7040aa2896bbdd6f3cac399ce8c75a7a3a29d","paRONjEnM-U","Touch Your Heart","A Journey Through Space and Time - Journey into the Center of the Universe Documentary","","","",2020-03-25T04:22:40.000Z,14400,1,"false","true",6,"live","A2kiXc5XEdU","How do I know if I have coronavirus? - BBC News","BBC News","/user/bbcnews",2020-03-21T00:00:00.000Z,"NaN",5755,196,9,"wetest1","pomelo-macaroon-blueberry","English","true","false","https://i.ytimg.com/vi/paRONjEnM-U/mqdefault.jpg","off-topic"
